timestep,Left Shoulder,Left UpperArm,Left ForeArm,Left Wrist1,Left Wrist2,Left Wrist3,Right Shoulder,Right UpperArm,Right ForeArm,Right Wrist1,Right Wrist2,Right Wrist3,Left EE Transform,Right EE Transform
0:00:00.194305,-0.2084,-2.116566666666667,-1.59488,3.7245266666666668,-0.9607066666666667,0.08265333333333333,0.20413333333333333,-1.0325193202564598,1.6063200000000002,-0.5749073464102068,0.9623600000000001,-0.10369333333333333,"[[0.9994325807161354, 0.02921361926909354, 0.016183967891387954, -0.0311299478950962, 0.6394303240211215, 0.7682184646392054, 0.012093921908719774, -0.7682875992565827, 0.6399756868590184], [0.7042979439956132, 0.19511777790107288, 0.6161418349583343]]","[[0.999636911223113, -0.019175217316856223, 0.01841712012227757, 0.02639230765026556, 0.6320218088251702, -0.7745009175091512, 0.0032112018323102076, 0.7747071409314693, 0.6322970413214697], [0.6997342665465033, -0.194600968719738, 0.6162910816469368]]"
0:00:00.259653,-0.2204,-2.1385666666666667,-1.56248,3.7417266666666666,-0.9575066666666667,0.051053333333333305,0.21413333333333334,-1.0117193202564596,1.5787200000000001,-0.5749073464102068,0.9635600000000001,-0.15089333333333335,"[[0.998253215317085, 0.05790631883442339, 0.010873900668077375, -0.046054904080120675, 0.6518123690952123, 0.7569804717107707, 0.03674620959055054, -0.756159972316396, 0.6533396771456638], [0.7181613854776229, 0.1965550556432208, 0.616332757431289]]","[[0.99932191806565, -0.030031299137957507, 0.020848740299159008, 0.03454011598423272, 0.5887159182196565, -0.8076014274789319, 0.011979334763918827, 0.807776020136073, 0.5893519104592178], [0.7103600773222116, -0.19396867385775565, 0.6183764572495254]]"
0:00:00.322161,-0.23320000000000002,-2.1620333333333335,-1.52792,3.760073333333333,-0.9540933333333333,0.017346666666666608,0.22480000000000003,-0.989532653589793,1.54928,-0.5749073464102068,0.96484,-0.20124000000000009,"[[0.9962039643335032, 0.08673899279893706, 0.005908543884613352, -0.062205325130174315, 0.6636693136260423, 0.7454350416646937, 0.06073696544659852, -0.7429736195043292, 0.6665448955378174], [0.7318916308181374, 0.1982411569663752, 0.6169134544274303]]","[[0.9988819207010562, -0.04090833278322573, 0.02328682730716503, 0.041806531549569474, 0.5436571039604752, -0.8382650543479615, 0.021631976709574202, 0.8383041641446176, 0.5447566725915113], [0.7209220657590416, -0.19341890280224056, 0.6207706149443264]]"
0:00:00.390451,-0.24600000000000005,-2.1855,-1.49336,3.77842,-0.95068,-0.016360000000000083,0.2354666666666667,-0.9673459869231263,1.51984,-0.5749073464102068,0.9661200000000001,-0.2515866666666668,"[[0.9932767241940786, 0.11567479725842907, 0.0012812620436660365, -0.0795453191790974, 0.6749281899339787, 0.7335832101895408, 0.08399232923890002, -0.7287535178039721, 0.6795913787678471], [0.745471988761874, 0.2001745674016439, 0.6178820097516118]]","[[0.9983161350861746, -0.051804696090955775, 0.025730245653995388, 0.048120000360276055, 0.4969998457362118, -0.8664146038384556, 0.03209641711982654, 0.8661973428734964, 0.4986522823712304], [0.7314113568629307, -0.19295305964547252, 0.623471643941729]]"
0:00:00.453101,-0.25800000000000006,-2.2075000000000005,-1.46096,3.79562,-0.94748,-0.0479600000000001,0.24546666666666672,-0.9465459869231263,1.49224,-0.5749073464102068,0.9673200000000001,-0.29878666666666676,"[[0.9899898498149485, 0.14104918333058702, -0.0024958454766209497, -0.09566182049691724, 0.6842329740200321, 0.7229618686039155, 0.10368092091890034, -0.7154863906081488, 0.6908764848365383], [0.7572188126690759, 0.20206768937278935, 0.6190458038190938]]","[[0.9976708013387423, -0.06203613605021975, 0.028024770547545097, 0.05311465411751813, 0.45194882693076704, -0.8904601019281505, 0.042574941856540496, 0.8898787477290725, 0.4541869979533373], [0.7411711673843054, -0.1925936900263088, 0.6262806416286225]]"
0:00:00.516625,-0.26920000000000005,-2.2280333333333338,-1.43072,3.8116733333333332,-0.9444933333333333,-0.07745333333333347,0.25546666666666673,-0.9257459869231263,1.46464,-0.5749073464102068,0.96852,-0.34598666666666683,"[[0.9857124248048922, 0.16826410486195031, -0.006267237867801832, -0.11387148338683474, 0.693580737320356, 0.7113218641125741, 0.12403677219494817, -0.7004451169314823, 0.7028316564903156], [0.7696507449387038, 0.204302823186903, 0.6206181021205407]]","[[0.996967624862267, -0.07159830906396236, 0.030168799030300956, 0.056924443627588736, 0.40887938806572405, -0.9108099557451843, 0.052877052623790465, 0.9097701567726765, 0.41171042989038364], [0.7502092356693902, -0.19232667740766665, 0.6291422566827537]]"
0:00:00.578711,-0.28120000000000006,-2.2500333333333336,-1.39832,3.828873333333333,-0.9412933333333333,-0.10905333333333349,0.26546666666666674,-0.9049459869231262,1.43704,-0.5749073464102068,0.96972,-0.39318666666666685,"[[0.9806498545735477, 0.19547827702888457, -0.00975995421204433, -0.13301607654389336, 0.702231105445586, 0.699412509529102, 0.14357369573061926, -0.6845802566204265, 0.7146448732118511], [0.781910280392622, 0.20674977985415602, 0.6225243986727111]]","[[0.9961056158407723, -0.08185594326736441, 0.03246770676530444, 0.060051087624594525, 0.36176926313637503, -0.9303298865583682, 0.06440721206184348, 0.9286619486129353, 0.36527053014676036], [0.7598098625311913, -0.1921146782468103, 0.6324632450143527]]"
0:00:00.636512,-0.29320000000000007,-2.272033333333334,-1.36592,3.8460733333333335,-0.9380933333333332,-0.14065333333333352,0.27480000000000004,-0.8855326535897929,1.41128,-0.5749073464102068,0.97084,-0.4372400000000002,"[[0.9747998259927874, 0.22266126936388264, -0.012980755095535687, -0.15305187559385355, 0.710130490108525, 0.6872331162492418, 0.1622382279909242, -0.6679274332915894, 0.7263143630188695], [0.7939841160175167, 0.2094061320050751, 0.6247616942225348]]","[[0.9951307269974647, -0.09212510387191877, 0.034767453711641506, 0.06215032747741405, 0.31379909195242095, -0.9474510763072894, 0.07637403341415938, 0.9450045000561766, 0.3179907108180487], [0.7693175529732209, -0.19198005076437386, 0.6360456978630489]]"
0:00:00.711392,-0.3068000000000001,-2.296966666666667,-1.3292,3.8655666666666666,-0.9344666666666666,-0.17646666666666688,0.2861333333333334,-0.8619593202564596,1.38,-0.5749073464102068,0.9722000000000001,-0.4907333333333335,"[[0.9676904870566959, 0.2515879047816358, -0.016124488398929434, -0.1753527530413568, 0.717670910459104, 0.6739430748770779, 0.18112800242036406, -0.6493399729328133, 0.7386008006352972], [0.8066433755926935, 0.21246731405776773, 0.6275092025852435]]","[[0.9939658472522168, -0.10309001040581633, 0.0372203311237855, 0.06321778044501859, 0.26184378534773783, -0.9630350733270248, 0.08953338333710092, 0.9595836033557975, 0.266774257553175], [0.7793485665597742, -0.19192245709591313, 0.6401523097688103]]"
0:00:00.779549,-0.3196000000000001,-2.320433333333334,-1.2946399999999998,3.883913333333333,-0.9310533333333333,-0.21017333333333355,0.29746666666666677,-0.8383859869231263,1.34872,-0.5749073464102068,0.9735600000000001,-0.544226666666667,"[[0.9591535128580603, 0.28220474019512326, -0.019144373029780754, -0.20003181555137362, 0.7246161089874145, 0.6594831000259298, 0.19998157799973534, -0.6287148711517349, 0.7514691901611711], [0.8198283219514357, 0.2159734013066218, 0.6308318745891264]]","[[0.9925861369624277, -0.11475095158703179, 0.039824979104003934, 0.06298775216336684, 0.2059431018583522, -0.9765317255780211, 0.10385626503688143, 0.9718076290639166, 0.2116368823692552], [0.7898720320588034, -0.19195926185600354, 0.6448346647175043]]"
