17:10:16 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:16 - dimensions : 2
17:10:16 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:16 - dimensions : 2
17:10:16 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:16 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:17 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:17 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:43 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:43 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:44 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:44 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:45 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:45 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:46 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:46 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:47 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:47 - dimensions : 2
17:10:48 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:48 - dimensions : 2
17:10:48 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:48 - dimensions : 2
17:10:48 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:48 - dimensions : 2
17:10:48 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:48 - dimensions : 2
17:10:48 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:48 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:49 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:49 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:50 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:50 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:51 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:51 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:52 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:52 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:53 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:53 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:54 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:54 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:55 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:55 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:56 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:56 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:57 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:57 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:58 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:58 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:10:59 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:10:59 - dimensions : 2
17:11:00 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:00 - dimensions : 2
17:11:00 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:00 - dimensions : 2
17:11:00 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:00 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
17:11:01 setBaseVelocity :DEBUG- dimensions : 2
motion_server: 17:11:01 - dimensions : 2
