timestep,Left Shoulder,Left UpperArm,Left ForeArm,Left Wrist1,Left Wrist2,Left Wrist3,Right Shoulder,Right UpperArm,Right ForeArm,Right Wrist1,Right Wrist2,Right Wrist3,Left EE Transform,Right EE Transform
0:00:00.020366,-0.20752,-2.11078,-1.60888,3.72058,-0.96628,0.09036,0.20605333333333334,-1.0316659869231264,1.6064800000000001,-0.5776806797435401,0.9567066666666667,-0.10086666666666666,"[[0.9996353468539133, 0.0193691724182259, 0.018298690855710266, -0.02645635678140185, 0.6397651614758633, 0.7681148533502417, 0.0031708841214407404, -0.7683201047230221, 0.6400430766563323], [0.7007805656850663, 0.1946459586951349, 0.6190321627152395]]","[[0.9993840646101588, -0.02622134314074914, 0.02290798364036926, 0.03431742046223051, 0.6306117793735749, -0.7753391999011977, 0.005884390885769244, 0.7756491699726036, 0.6311218261018255], [0.7009650632334141, -0.19544190749652182, 0.6178277078722885]]"
0:00:00.082630,-0.22954666666666668,-2.131686666666667,-1.6036533333333334,3.73962,-0.9853200000000001,0.05750666666666665,0.23045333333333334,-1.0044659869231263,1.5800800000000002,-0.5984806797435401,0.9155066666666667,-0.12686666666666668,"[[0.9995451466323174, 0.02347003147368064, 0.018425371068398644, -0.029357998942842224, 0.6632246901922082, 0.7478442571925512, 0.005331767235205391, -0.748045839465787, 0.6636112436397631], [0.7085888789833334, 0.19476910205443304, 0.6325780314525267]]","[[0.9952323248762959, -0.07992372122445038, 0.05572983743978786, 0.09267380351489811, 0.5998903649418466, -0.7946965380071445, 0.030083312041814844, 0.7960742169142111, 0.6044352799914926], [0.7139434092995105, -0.2011553355458092, 0.6297762999257719]]"
0:00:00.142951,-0.2531466666666667,-2.1540866666666667,-1.5980533333333333,3.76002,-1.0057200000000002,0.022306666666666627,0.2532266666666667,-0.9790793202564597,1.5554400000000002,-0.6178940130768735,0.8770533333333334,-0.15113333333333337,"[[0.9994291355431184, 0.027921624986840532, 0.01851017452172641, -0.0326446878069552, 0.6877268770093657, 0.7252351570799142, 0.00751979956653248, -0.7254257615339001, 0.6882454143504678], [0.7166078711839814, 0.1950977545177812, 0.6474376307658072]]","[[0.9863948799936049, -0.13656326825845233, 0.09141626180291829, 0.15317759606052941, 0.5625759720081405, -0.8124308284754521, 0.059519616829402516, 0.815382830014016, 0.5758381943051979], [0.7272473915991111, -0.2074964752814234, 0.6432474846977323]]"
0:00:00.214923,-0.28146666666666675,-2.180966666666667,-1.5913333333333335,3.7845,-1.0302000000000002,-0.019933333333333414,0.28250666666666674,-0.9464393202564596,1.52376,-0.6428540130768735,0.8276133333333333,-0.1823333333333334,"[[0.9992624621837061, 0.03333822175707597, 0.018545631730497735, -0.03682838352590024, 0.7162153240873217, 0.6969069163949346, 0.009950971682551761, -0.6970757365685373, 0.7169150712773589], [0.7257305120354465, 0.19575052792728545, 0.6657243312197566]]","[[0.9698744868282007, -0.20291555971773514, 0.13472441757679285, 0.2223829122288673, 0.5121203804379548, -0.8296243975226223, 0.09934857899508256, 0.8345947528977896, 0.5418146365167886], [0.7423525082088888, -0.21536752842178833, 0.6602954652245071]]"
0:00:00.279152,-0.3050666666666667,-2.2033666666666667,-1.5857333333333334,3.8049,-1.0506000000000002,-0.05513333333333341,0.3069066666666667,-0.9192393202564596,1.49736,-0.6636540130768736,0.7864133333333333,-0.20833333333333343,"[[0.9990998705391652, 0.03791054876401794, 0.018522675897186057, -0.04051049850158487, 0.7391513483168399, 0.6723199457711285, 0.011796957225337374, -0.6724644857342346, 0.74002243952188], [0.7328943061400469, 0.1965004176197435, 0.6813268347573289]]","[[0.9512727289215416, -0.2565404986772437, 0.17102555634374622, 0.2767015099334368, 0.46566410082489673, -0.8405893188717559, 0.13600474113323682, 0.8469559184168747, 0.5139555098216472], [0.7541939849709584, -0.22211175931346155, 0.6752094354085991]]"
0:00:00.349908,-0.3318133333333334,-2.2287533333333336,-1.5793866666666667,3.82802,-1.0737200000000002,-0.09502666666666677,0.3345600000000001,-0.8884126535897929,1.46744,-0.6872273464102069,0.7397199999999999,-0.23780000000000012,"[[0.9989019189792084, 0.04284237320237192, 0.018448396771514854, -0.04462856544471053, 0.7627668687352747, 0.6451316332307628, 0.013567144356933817, -0.6452454145657861, 0.7638424199149777], [0.7400750932280921, 0.1974962694488255, 0.6983168912675504]]","[[0.9250193036001476, -0.31512346627323107, 0.21217911172272738, 0.33401870148961393, 0.40858391810824657, -0.8494037234490308, 0.18097407279024835, 0.8565902129182059, 0.4832015616070347], [0.7667639621775981, -0.22992029066591418, 0.6928552437346768]]"
0:00:00.410437,-0.35541333333333347,-2.2511533333333333,-1.5737866666666667,3.84842,-1.0941200000000002,-0.13022666666666682,0.3589600000000001,-0.8612126535897929,1.44104,-0.7080273464102069,0.6985199999999998,-0.26380000000000015,"[[0.998692724486919, 0.04751365654034062, 0.018334559748788247, -0.04866152176033004, 0.7840715823102656, 0.6187596485021686, 0.0150239261467592, -0.618841349826951, 0.7853602684782894], [0.7463572878412447, 0.19860386502390728, 0.714555120722672]]","[[0.8994007736843869, -0.3613663385308983, 0.24592066696557063, 0.3774544708907921, 0.3583807234427575, -0.85386550016176, 0.22042502285466298, 0.8607950025653135, 0.4587233841790892], [0.7764176647345434, -0.23645430307610163, 0.7079539335912547]]"
0:00:00.475346,-0.3790133333333335,-2.2735533333333335,-1.5681866666666666,3.86882,-1.1145200000000002,-0.1654266666666669,0.38336000000000015,-0.8340126535897929,1.41464,-0.7288273464102069,0.6573199999999999,-0.28980000000000017,"[[0.998443775130734, 0.05254326292864803, 0.018168692171722917, -0.0531387614863028, 0.8058644175312838, 0.5897103614033145, 0.0163438040366916, -0.5897560140242535, 0.8074044824487548], [0.7525597647809883, 0.19995964135030062, 0.7321888623970406]]","[[0.868094749728422, -0.40866264912291667, 0.2817653920752653, 0.4198678570978398, 0.3017548815034439, -0.855948974725146, 0.26477029302777977, 0.8613531451737333, 0.433532036296793], [0.7860441588030246, -0.24353043644498296, 0.7246720225016672]]"
0:00:00.539869,-0.4026133333333335,-2.2959533333333337,-1.5625866666666668,3.88922,-1.1349200000000002,-0.20062666666666684,0.4077600000000001,-0.8068126535897928,1.38824,-0.7496273464102069,0.6161199999999998,-0.3158000000000002,"[[0.9981856844693391, 0.05729876544521857, 0.01797401279029566, -0.05749162280842028, 0.8253832041067991, 0.5616373822829234, 0.017345680365185093, -0.5616492035575652, 0.8271824440149824], [0.7578908336034127, 0.2013832554672533, 0.7489969594607045]]","[[0.8304936780066227, -0.45628944267333965, 0.3194789300044255, 0.46005552094300767, 0.23855652995628193, -0.855237974490623, 0.31402227379740066, 0.8572520845819336, 0.4080338592229864], [0.7954789767860709, -0.25113291176736047, 0.7430900318433586]]"
0:00:00.608411,-0.4293600000000002,-2.32134,-1.55624,3.9123400000000004,-1.1580400000000002,-0.24052000000000023,0.4337866666666668,-0.7777993202564595,1.36008,-0.7718140130768736,0.5721733333333331,-0.3435333333333335,"[[0.9978835633552448, 0.06241008911420302, 0.017727276980736967, -0.06228917610881182, 0.8451892850353528, 0.5308239904406338, 0.018145867990384, -0.5308017174408786, 0.8472910036248055], [0.7630443943200975, 0.20305209668869117, 0.7672013571385589]]","[[0.7887781762054942, -0.5007409509692706, 0.356476304544598, 0.49469571952147706, 0.1729674037379433, -0.8516744159504958, 0.3648094760680739, 0.8481339441777731, 0.3841428686226115], [0.8040390982341661, -0.2587582739966011, 0.7620775210346761]]"
