timestep,Left Shoulder,Left UpperArm,Left ForeArm,Left Wrist1,Left Wrist2,Left Wrist3,Right Shoulder,Right UpperArm,Right ForeArm,Right Wrist1,Right Wrist2,Right Wrist3,Left EE Transform,Right EE Transform
0:00:00.034290,-0.19573333333333334,-2.1044333333333336,-1.5986666666666667,3.7079666666666666,-0.9622,0.08486666666666666,0.20157333333333335,-1.036892653589793,1.6067466666666668,-0.5724006797435401,0.96284,-0.10076,"[[0.9997781832718218, 0.016669344527247262, 0.01210558330745338, -0.019976428273119882, 0.6408406049441104, 0.7674139040125758, 0.005034537431035664, -0.7674867178055255, 0.6410302370254959], [0.6997179282699391, 0.19423424730168812, 0.6099387788612133]]","[[0.9996970414569019, -0.01854101268217311, 0.015584842613951426, 0.023791271147173127, 0.6310649194324562, -0.7753649671804292, 0.004541004241264347, 0.7755022297262768, 0.6313134644136699], [0.6994080125512994, -0.19530011462821695, 0.6138029449455086]]"
0:00:00.100321,-0.17312,-2.09846,-1.5624,3.68066,-0.9622,0.044759999999999966,0.19237333333333334,-1.0488926535897931,1.5823466666666668,-0.5536006797435401,0.9676400000000001,-0.12596000000000002,"[[0.9998520281143114, 0.00894795161990028, -0.014024132223332278, 0.004494677462980278, 0.6663594126191876, 0.7456171071383654, 0.016016858312477605, -0.7455705716936655, 0.6662198310302674], [0.7017541631821518, 0.19275528822553156, 0.5833395228740764]]","[[0.9998004963053522, -0.018961226365666946, -0.004501276203007324, 0.007857606732289791, 0.6035942856378249, -0.7972526798395856, 0.017833833127285703, 0.7970601108072549, 0.6036210011266534], [0.7016568081906305, -0.20041888786155165, 0.5960231288493063]]"
0:00:00.162664,-0.15050666666666662,-2.092486666666667,-1.5261333333333333,3.653353333333333,-0.9622,0.0046533333333332455,0.18256,-1.061692653589793,1.5563200000000001,-0.5335473464102067,0.9727600000000001,-0.15284000000000003,"[[0.9993031895241965, 0.002208882560551834, -0.0370011871882383, 0.025336583162649425, 0.68791087109677, 0.7253527867344154, 0.02705573803114102, -0.7257852053222887, 0.6873751937066674], [0.7025790892932953, 0.19181455743678663, 0.5597603431747936]]","[[0.999497909646753, -0.01954858404910558, -0.02454794722853359, -0.00883418854040044, 0.5753409919044365, -0.8178655968881176, 0.030111554669321607, 0.8176741440794703, 0.5748770944416801], [0.7033760442909702, -0.20587687455821146, 0.5782274148488522]]"
0:00:00.229436,-0.1293066666666666,-2.0868866666666666,-1.4921333333333333,3.627753333333333,-0.9622,-0.03294666666666678,0.17336,-1.073692653589793,1.53192,-0.5147473464102067,0.9775600000000001,-0.17804000000000003,"[[0.9980909104260952, -0.004890346810296556, -0.06141238629972089, 0.04671713362013478, 0.7099078709145746, 0.7027433969000499, 0.040160477476331266, -0.704270764210478, 0.7087810994392788], [0.7024618143446111, 0.1912088442227531, 0.5345536661993158]]","[[0.998730015893942, -0.02036277575052847, -0.04587525431234088, -0.02741078524831522, 0.5443793227072387, -0.8383906955879311, 0.04204550159716122, 0.8385862629285922, 0.5431269764920192], [0.7046254703737491, -0.21207328279857193, 0.5592561850670167]]"
0:00:00.290315,-0.10810666666666659,-2.0812866666666667,-1.4581333333333333,3.6021533333333333,-0.9622,-0.0705466666666668,0.16415999999999997,-1.085692653589793,1.50752,-0.4959473464102067,0.9823600000000001,-0.20324000000000006,"[[0.9965059507428998, -0.011016817976369005, -0.08267662330492824, 0.06464856377742514, 0.728322791899793, 0.6821776699779906, 0.05269984189260166, -0.685138635986153, 0.7264906142148672], [0.701522990997133, 0.19103195744653773, 0.512496280151264]]","[[0.9975953759924737, -0.02130515907062407, -0.06580573672940969, -0.04548848974469817, 0.5146165414386435, -0.8562122714808801, 0.05210645928463117, 0.857150112567632, 0.5124066365486021], [0.705249221907532, -0.21823376951142506, 0.5415075490704416]]"
0:00:00.356621,-0.08690666666666656,-2.075686666666667,-1.4241333333333333,3.576553333333333,-0.9622,-0.10814666666666685,0.15495999999999996,-1.097692653589793,1.48312,-0.47714734641020673,0.9871600000000001,-0.2284400000000001,"[[0.9941037702969461, -0.01790963505529013, -0.1068546121262373, 0.08419320839726166, 0.7484272889941136, 0.6578509573681348, 0.06819103710292074, -0.6629677579348096, 0.7455230511239608], [0.6995069958916906, 0.19125159314468382, 0.4873390402570364]]","[[0.9960621664666168, -0.02242377359308735, -0.08566325504153181, -0.0641455992974957, 0.4841786352829836, -0.8726138122448976, 0.06104361247988733, 0.874676302133168, 0.48082985703377035], [0.7053443216564785, -0.22473406184005154, 0.5238205030583466]]"
0:00:00.420097,-0.06570666666666652,-2.0700866666666666,-1.3901333333333332,3.550953333333333,-0.9622,-0.1457466666666669,0.14575999999999995,-1.109692653589793,1.45872,-0.4583473464102067,0.9919600000000002,-0.2536400000000001,"[[0.9912878274105708, -0.024255711765751302, -0.12938759623108803, 0.10154427519756395, 0.7663751847916874, 0.6343165387161657, 0.08377364384000396, -0.6419276801807535, 0.762162573636809], [0.6967182074621698, 0.1918825088397451, 0.463853600305495]]","[[0.9941334093961226, -0.023721381675179717, -0.10543692147635036, -0.08332052528557733, 0.4531035395618608, -0.8875544654962424, 0.0688278605549868, 0.8911368517169143, 0.44846464338592984], [0.7049129516933093, -0.23157353269513492, 0.5062203709045899]]"
0:00:00.477886,-0.0445066666666665,-2.064486666666667,-1.3561333333333332,3.525353333333333,-0.9622,-0.18334666666666694,0.13655999999999996,-1.121692653589793,1.43432,-0.43954734641020665,0.9967600000000001,-0.2788400000000001,"[[0.9881750960910911, -0.030068559845861237, -0.15028969734561465, 0.11684726867393448, 0.7823523580872002, 0.6117768896320982, 0.09918424909633576, -0.6221021455550471, 0.7766160275089863], [0.6933458517694606, 0.19285593629273015, 0.4420638558487751]]","[[0.991979277285643, -0.025096319709251403, -0.1238071145619184, -0.10162880546846945, 0.4235598517771103, -0.900147910890813, 0.07503012285012853, 0.9055151222920594, 0.417607407624382], [0.7040380684590934, -0.23826213531054807, 0.48989429804628004]]"
0:00:00.541095,-0.024719999999999825,-2.05926,-1.3243999999999998,3.50146,-0.9622,-0.2184400000000003,0.12797333333333327,-1.1328926535897932,1.4115466666666667,-0.42200067974354,1.0012400000000001,-0.30236000000000013,"[[0.9843295892100454, -0.03616947785987924, -0.17253482660965686, 0.1322478543176711, 0.7986549526811627, 0.5870775134737898, 0.11656150665616505, -0.6006933039656706, 0.7909248616526148], [0.6889266065556295, 0.19432411310071998, 0.41890164206082114]]","[[0.9892954203874736, -0.02674741818784908, -0.1433879258957426, -0.12162534236548667, 0.39136532968480786, -0.9121609342425777, 0.08051501285381332, 0.919841379989499, 0.3839176249523133], [0.7025984501039426, -0.24575400156016133, 0.47253380234426023]]"
0:00:00.605155,-0.002106666666666479,-2.0532866666666667,-1.2881333333333331,3.474153333333333,-0.9622,-0.258546666666667,0.11815999999999993,-1.145692653589793,1.38552,-0.40194734641020663,1.0063600000000001,-0.32924000000000014,"[[0.9799655097088246, -0.042129716293836696, -0.19461254912234588, 0.14658106739272092, 0.8141291182775291, 0.5618778756234178, 0.1347679875309195, -0.5791452976392486, 0.8039960314634751], [0.6836950651759077, 0.1962447506077851, 0.39597522336582136]]","[[0.9862265136913598, -0.028584988178944767, -0.16285317015945808, -0.14195189581605933, 0.35865237866368227, -0.9226129708004865, 0.08478055771468405, 0.9330282845282305, 0.3496491971672683], [0.7006440259900717, -0.25358074670534075, 0.4553340855125133]]"
0:00:00.664177,0.017680000000000223,-2.04806,-1.2564,3.4502599999999997,-0.9622,-0.2936400000000004,0.10957333333333326,-1.1568926535897932,1.3627466666666668,-0.38440067974354,1.0108400000000002,-0.35276000000000013,"[[0.9750930131916293, -0.04794018163288883, -0.21651061239363684, 0.1598129192894753, 0.8287919459379844, 0.5362484783778946, 0.1537344023081504, -0.5574908603137226, 0.8158131735626271], [0.6776756249972701, 0.1986295627489238, 0.37333031935594324]]","[[0.9827766841712932, -0.030611353123743055, -0.18219213609837365, -0.16254256705652598, 0.32546385395704513, -0.9314768729834445, 0.0878107222607393, 0.9450537735109895, 0.31487659589257455], [0.6981805341305023, -0.26174003825003156, 0.4383200483465232]]"
0:00:00.739117,0.04312000000000024,-2.04134,-1.2155999999999998,3.4195399999999996,-0.9622,-0.33876000000000045,0.09853333333333325,-1.1712926535897932,1.3334666666666666,-0.36184067974353995,1.0166000000000002,-0.3830000000000001,"[[0.968589895255674, -0.054702668365842165, -0.24253432779123646, 0.174196167721783, 0.8453420630437268, 0.5050255428141577, 0.1773982242291252, -0.5314083406596404, 0.8283216228906005], [0.6694501045335037, 0.20211869821478734, 0.3465909728738465]]","[[0.9781402859903296, -0.03329529243785712, -0.20521722120060565, -0.18750624927717724, 0.2850718334182434, -0.9399843980559109, 0.08979870491694852, 0.9579226917100558, 0.27259059692911], [0.6945617462232604, -0.27196619463084054, 0.41818304531355144]]"
0:00:00.805964,0.06573333333333362,-2.0353666666666665,-1.1793333333333331,3.392233333333333,-0.9622,-0.37886666666666713,0.0887199999999999,-1.184092653589793,1.30744,-0.3417873464102066,1.0217200000000002,-0.4098800000000002,"[[0.9626369059157595, -0.06015307846164596, -0.2639954964840576, 0.18490763627820228, 0.8582853390141962, 0.4786997026136732, 0.19778820342715342, -0.5096256410198307, 0.8373430495046321], [0.6617946519211794, 0.20555969548776767, 0.3247213958579165]]","[[0.973570431998721, -0.035914795073430324, -0.2255036721099323, -0.2098412940253191, 0.24870902723342572, -0.9455712291321604, 0.09004479584963969, 0.9679072048845573, 0.2345923155229762], [0.6907481891079391, -0.28145015739441354, 0.400571894075659]]"
0:00:00.875228,0.08834666666666699,-2.029393333333333,-1.1430666666666665,3.3649266666666664,-0.9622,-0.4189733333333338,0.07890666666666656,-1.1968926535897932,1.2814133333333333,-0.3217340130768732,1.0268400000000002,-0.4367600000000002,"[[0.9553191877632379, -0.06611598381374953, -0.28805546188280756, 0.19562015045915543, 0.872048902636806, 0.44862123749430977, 0.2215374149567625, -0.4849224660647121, 0.8460221310040044], [0.6522807400710069, 0.21005577213885293, 0.30044670326318584]]","[[0.9685846650868464, -0.0387567553464329, -0.2456071880094751, -0.23222770386496944, 0.21197275149557968, -0.9492795154017978, 0.08885302536326846, 0.9765018569047423, 0.1963056821302086], [0.6863836067725316, -0.29130017617735804, 0.38326262066820976]]"
0:00:00.941664,0.11237333333333363,-2.0230466666666667,-1.1045333333333331,3.335913333333333,-0.9622,-0.4615866666666672,0.0684799999999999,-1.2104926535897933,1.25376,-0.3004273464102066,1.03228,-0.4653200000000002,"[[0.9474116331617034, -0.07184041150129253, -0.31182107728016356, 0.2047957311416992, 0.884879499768695, 0.4183827051123345, 0.2458672931807127, -0.46023650025223917, 0.8530615088179303], [0.6419240407649677, 0.2151936375534374, 0.2767717108506765]]","[[0.9628387425805655, -0.04202249397857887, -0.2667526384416513, -0.2559779220747475, 0.17259520369459413, -0.9511462186614095, 0.08600976221435437, 0.9840911622717896, 0.155416571222376], [0.6811552336864473, -0.3021610286628532, 0.36523444407479916]]"
